                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    198,                0.94809,                0.76972,                 1.0352,                0.60506,                0.29934,                0.32376,                0.23917,                 1.2131,                 2.3359,                 1.2527,              0.0080596,              0.0080596,              0.0080596
                    199,                0.94641,                0.76392,                 1.0386,                0.61256,                0.29725,                0.32332,                 0.2388,                 1.2133,                 2.3354,                 1.2524,              0.0080497,              0.0080497,              0.0080497
                    200,                0.94884,                0.75155,                 1.0369,                0.63648,                0.29271,                 0.3228,                0.23844,                 1.2126,                 2.3333,                 1.2515,              0.0080398,              0.0080398,              0.0080398
                    201,                 0.9395,                0.74564,                 1.0326,                0.64026,                0.28939,                0.32302,                0.23891,                 1.2122,                 2.3359,                  1.252,              0.0080299,              0.0080299,              0.0080299
                    202,                0.94134,                0.74997,                 1.0324,                 0.6247,                0.29459,                0.32325,                0.23943,                 1.2119,                 2.3382,                 1.2515,                0.00802,                0.00802,                0.00802
                    203,                0.93519,                0.74792,                 1.0307,                0.67481,                0.28476,                0.32389,                0.23882,                 1.2112,                 2.3384,                 1.2516,              0.0080101,              0.0080101,              0.0080101
                    204,                0.93568,                0.73964,                 1.0269,                0.64067,                0.29229,                0.32349,                0.23909,                  1.211,                 2.3374,                 1.2516,              0.0080002,              0.0080002,              0.0080002
                    205,                0.93461,                0.74321,                 1.0272,                0.63433,                0.29196,                0.32347,                0.23955,                 1.2093,                 2.3383,                 1.2512,              0.0079903,              0.0079903,              0.0079903
                    206,                 0.9385,                0.75219,                 1.0356,                0.60854,                0.29811,                0.32285,                0.23901,                 1.2082,                 2.3454,                 1.2502,              0.0079804,              0.0079804,              0.0079804
                    207,                0.93774,                0.74152,                 1.0268,                0.61792,                0.29729,                0.32284,                0.23894,                 1.2063,                 2.3451,                 1.2491,              0.0079705,              0.0079705,              0.0079705
                    208,                0.93479,                0.73004,                 1.0311,                 0.6072,                0.29951,                 0.3235,                 0.2393,                 1.2061,                 2.3451,                 1.2496,              0.0079606,              0.0079606,              0.0079606
                    209,                0.93031,                0.72322,                 1.0293,                0.64084,                0.29356,                0.32388,                0.24006,                 1.2056,                 2.3439,                 1.2504,              0.0079507,              0.0079507,              0.0079507
                    210,                0.93523,                0.74035,                 1.0268,                0.62737,                  0.296,                0.32386,                0.24071,                  1.205,                 2.3446,                 1.2504,              0.0079408,              0.0079408,              0.0079408
                    211,                0.92773,                0.73435,                  1.026,                0.65904,                0.28997,                0.32442,                 0.2416,                 1.2042,                 2.3445,                 1.2502,              0.0079309,              0.0079309,              0.0079309
                    212,                 0.9285,                0.74014,                 1.0196,                0.62665,                0.29773,                0.32506,                0.24215,                 1.2026,                 2.3431,                  1.249,               0.007921,               0.007921,               0.007921
                    213,                0.93064,                0.72181,                 1.0257,                0.65476,                0.29607,                0.32528,                0.24235,                 1.2028,                 2.3435,                 1.2488,              0.0079111,              0.0079111,              0.0079111
                    214,                0.93233,                0.72715,                 1.0191,                0.64248,                0.29771,                0.32474,                0.24263,                 1.2016,                 2.3426,                 1.2478,              0.0079012,              0.0079012,              0.0079012
                    215,                 0.9234,                0.72242,                  1.017,                0.64723,                0.29821,                0.32491,                0.24259,                 1.2001,                 2.3412,                 1.2456,              0.0078913,              0.0078913,              0.0078913
                    216,                0.92672,                0.72558,                 1.0191,                 0.6564,                0.29847,                0.32609,                0.24326,                 1.1998,                 2.3398,                  1.245,              0.0078814,              0.0078814,              0.0078814
                    217,                0.91479,                0.72227,                 1.0226,                0.64203,                0.29928,                0.32643,                0.24354,                 1.2005,                 2.3389,                 1.2461,              0.0078715,              0.0078715,              0.0078715
                    218,                 0.9241,                0.71243,                 1.0244,                0.64219,                0.29933,                0.32634,                0.24362,                 1.2017,                 2.3408,                 1.2477,              0.0078616,              0.0078616,              0.0078616
                    219,                 0.9252,                0.72145,                 1.0211,                0.63079,                0.30278,                0.32636,                0.24376,                  1.201,                 2.3395,                 1.2476,              0.0078517,              0.0078517,              0.0078517
                    220,                0.91503,                0.71049,                 1.0172,                0.63328,                0.30267,                0.32636,                0.24342,                 1.1991,                 2.3416,                 1.2467,              0.0078418,              0.0078418,              0.0078418
                    221,                0.92351,                0.71891,                 1.0178,                0.62716,                0.30216,                0.32668,                0.24393,                 1.1994,                 2.3399,                 1.2477,              0.0078319,              0.0078319,              0.0078319
                    222,                0.91175,                 0.7104,                 1.0193,                 0.6563,                0.29864,                0.32642,                0.24379,                 1.1987,                 2.3403,                 1.2476,               0.007822,               0.007822,               0.007822
                    223,                0.91555,                0.70119,                 1.0129,                 0.6245,                0.30373,                0.32706,                0.24384,                 1.1973,                 2.3375,                  1.247,              0.0078121,              0.0078121,              0.0078121
                    224,                0.91837,                0.69489,                 1.0183,                0.61708,                0.30528,                0.32734,                0.24409,                 1.1966,                 2.3395,                 1.2465,              0.0078022,              0.0078022,              0.0078022
                    225,                0.90735,                0.69122,                 1.0097,                0.62552,                0.30347,                 0.3274,                0.24424,                 1.1948,                   2.34,                 1.2446,              0.0077923,              0.0077923,              0.0077923
                    226,                0.91409,                0.70483,                 1.0161,                0.62399,                0.30403,                0.32744,                0.24466,                 1.1934,                 2.3373,                 1.2441,              0.0077824,              0.0077824,              0.0077824
                    227,                0.90586,                 0.6991,                 1.0097,                 0.6133,                0.30762,                0.32778,                0.24467,                 1.1925,                 2.3361,                 1.2437,              0.0077725,              0.0077725,              0.0077725
                    228,                0.91207,                0.70038,                 1.0141,                0.62507,                0.30514,                0.32792,                 0.2449,                 1.1922,                  2.334,                 1.2435,              0.0077626,              0.0077626,              0.0077626
                    229,                 0.9045,                0.70133,                 1.0089,                0.61989,                0.30779,                 0.3285,                0.24535,                 1.1921,                 2.3336,                 1.2435,              0.0077527,              0.0077527,              0.0077527
                    230,                0.90485,                0.69566,                 1.0073,                0.61619,                0.30917,                0.32883,                0.24586,                 1.1909,                 2.3359,                 1.2431,              0.0077428,              0.0077428,              0.0077428
                    231,                0.90744,                0.69025,                 1.0141,                0.64022,                0.30288,                0.32897,                0.24604,                 1.1905,                 2.3353,                 1.2428,              0.0077329,              0.0077329,              0.0077329
                    232,                0.90972,                0.69246,                 1.0103,                0.63303,                0.30601,                0.32905,                0.24622,                 1.1909,                 2.3355,                 1.2426,               0.007723,               0.007723,               0.007723
                    233,                0.90071,                0.69102,                 1.0036,                0.62083,                0.31047,                 0.3289,                 0.2461,                 1.1904,                 2.3386,                 1.2418,              0.0077131,              0.0077131,              0.0077131
                    234,                0.90065,                0.68385,                 1.0089,                 0.6162,                0.31016,                0.32858,                0.24563,                 1.1908,                 2.3398,                 1.2417,              0.0077032,              0.0077032,              0.0077032
                    235,                0.90142,                0.68739,                 1.0052,                0.60372,                0.31545,                0.32822,                0.24579,                 1.1906,                 2.3412,                 1.2409,              0.0076933,              0.0076933,              0.0076933
                    236,                0.90079,                0.68265,                 1.0028,                0.60797,                0.31512,                0.32828,                0.24538,                 1.1901,                 2.3428,                 1.2401,              0.0076834,              0.0076834,              0.0076834
                    237,                0.90978,                0.68695,                 1.0092,                0.61185,                0.31355,                0.32787,                0.24538,                 1.1899,                 2.3455,                 1.2401,              0.0076735,              0.0076735,              0.0076735
                    238,                0.90669,                0.69117,                 1.0083,                0.60275,                0.31379,                0.32769,                0.24527,                 1.1902,                 2.3473,                   1.24,              0.0076636,              0.0076636,              0.0076636
                    239,                 0.8965,                0.67423,                 1.0061,                0.60367,                0.31307,                0.32807,                0.24581,                 1.1897,                 2.3467,                 1.2396,              0.0076537,              0.0076537,              0.0076537
                    240,                0.89705,                0.67613,                 1.0057,                0.59824,                0.31519,                0.32844,                0.24613,                  1.189,                 2.3476,                 1.2391,              0.0076438,              0.0076438,              0.0076438
                    241,                0.90081,                 0.6835,                 1.0055,                 0.6273,                 0.3059,                0.32884,                 0.2463,                 1.1883,                 2.3483,                 1.2385,              0.0076339,              0.0076339,              0.0076339
                    242,                0.89865,                0.66372,                 1.0037,                0.63088,                0.30601,                0.32876,                0.24635,                 1.1871,                 2.3482,                 1.2374,               0.007624,               0.007624,               0.007624
                    243,                0.90781,                0.68517,                 1.0108,                0.61203,                0.30971,                0.32854,                0.24645,                 1.1867,                 2.3482,                 1.2368,              0.0076141,              0.0076141,              0.0076141
                    244,                0.89664,                0.67447,                 1.0036,                0.60454,                 0.3134,                0.32865,                0.24668,                 1.1864,                 2.3486,                 1.2364,              0.0076042,              0.0076042,              0.0076042
                    245,                0.90015,                0.67646,                 1.0073,                0.60515,                0.31199,                0.32868,                0.24697,                 1.1857,                 2.3489,                 1.2358,              0.0075943,              0.0075943,              0.0075943
                    246,                0.89623,                0.68064,                 1.0042,                0.60249,                 0.3129,                 0.3285,                0.24708,                 1.1855,                 2.3491,                 1.2354,              0.0075844,              0.0075844,              0.0075844
                    247,                0.89612,                0.66591,                0.99954,                0.60281,                0.31422,                0.32907,                0.24696,                 1.1861,                 2.3502,                 1.2359,              0.0075745,              0.0075745,              0.0075745
                    248,                0.89434,                0.67378,                 1.0014,                0.60037,                0.31367,                0.32885,                0.24685,                 1.1861,                 2.3496,                  1.236,              0.0075646,              0.0075646,              0.0075646
                    249,                 0.8987,                0.67753,                 1.0039,                0.60554,                0.31073,                0.32899,                0.24719,                 1.1857,                 2.3504,                 1.2352,              0.0075547,              0.0075547,              0.0075547
                    250,                0.89639,                0.67049,                 1.0018,                0.65454,                  0.301,                0.32937,                0.24784,                 1.1861,                 2.3521,                 1.2357,              0.0075448,              0.0075448,              0.0075448
                    251,                0.89011,                0.67229,                 1.0048,                0.67255,                0.29855,                0.32937,                0.24776,                 1.1859,                 2.3525,                 1.2355,              0.0075349,              0.0075349,              0.0075349
                    252,                0.89614,                0.67205,                 1.0017,                 0.6525,                0.30058,                0.32924,                0.24777,                  1.186,                 2.3537,                 1.2356,               0.007525,               0.007525,               0.007525
                    253,                0.89795,                0.68035,                 1.0066,                0.65734,                0.30015,                0.32922,                0.24805,                 1.1853,                 2.3533,                 1.2351,              0.0075151,              0.0075151,              0.0075151
                    254,                0.88171,                0.66234,                0.99667,                0.66812,                0.29887,                0.32925,                0.24804,                 1.1849,                 2.3533,                 1.2346,              0.0075052,              0.0075052,              0.0075052
                    255,                0.88594,                0.66778,                0.99397,                0.66782,                0.29888,                0.32919,                0.24786,                 1.1848,                 2.3534,                 1.2352,              0.0074953,              0.0074953,              0.0074953
                    256,                0.87916,                0.65248,                0.99171,                0.67781,                0.29786,                0.32911,                0.24777,                 1.1835,                 2.3507,                 1.2343,              0.0074854,              0.0074854,              0.0074854
                    257,                0.88348,                0.65302,                0.99613,                0.68081,                0.29794,                0.32983,                0.24806,                 1.1829,                 2.3498,                 1.2341,              0.0074755,              0.0074755,              0.0074755
                    258,                0.88332,                0.65725,                0.99394,                0.67951,                0.29819,                0.33016,                0.24835,                 1.1831,                 2.3509,                 1.2343,              0.0074656,              0.0074656,              0.0074656
                    259,                0.88477,                0.64964,                0.99515,                0.62518,                0.30884,                0.33024,                0.24812,                 1.1825,                 2.3497,                 1.2341,              0.0074557,              0.0074557,              0.0074557
                    260,                0.88583,                0.64483,                0.99423,                0.62762,                0.30895,                0.33053,                0.24821,                 1.1821,                  2.349,                 1.2341,              0.0074458,              0.0074458,              0.0074458
                    261,                0.88007,                0.65055,                0.99235,                0.67218,                0.29913,                0.33051,                0.24844,                 1.1825,                 2.3495,                 1.2346,              0.0074359,              0.0074359,              0.0074359
                    262,                0.87891,                0.65683,                0.98784,                0.62746,                0.30634,                0.33059,                0.24881,                  1.182,                 2.3498,                 1.2347,               0.007426,               0.007426,               0.007426
                    263,                0.87573,                0.64578,                0.98999,                0.67558,                0.29914,                 0.3307,                0.24854,                 1.1821,                  2.348,                 1.2345,              0.0074161,              0.0074161,              0.0074161
                    264,                0.87574,                   0.66,                0.99076,                0.63297,                0.30608,                0.33061,                 0.2483,                 1.1825,                 2.3486,                 1.2349,              0.0074062,              0.0074062,              0.0074062
                    265,                0.87984,                0.65053,                0.98739,                0.63395,                0.30569,                0.33034,                 0.2483,                 1.1823,                 2.3497,                 1.2346,              0.0073963,              0.0073963,              0.0073963
                    266,                0.88509,                0.64599,                0.99229,                0.63183,                 0.3054,                0.33012,                0.24812,                 1.1822,                 2.3492,                 1.2345,              0.0073864,              0.0073864,              0.0073864
                    267,                0.87395,                0.64204,                  0.989,                0.62762,                0.30735,                   0.33,                0.24808,                 1.1823,                  2.349,                 1.2343,              0.0073765,              0.0073765,              0.0073765
                    268,                0.87877,                0.63938,                0.98719,                0.62627,                0.30773,                0.32979,                0.24813,                 1.1821,                 2.3498,                 1.2338,              0.0073666,              0.0073666,              0.0073666
                    269,                0.87525,                0.64255,                0.98713,                0.62959,                0.30758,                0.32976,                0.24828,                 1.1816,                 2.3494,                  1.234,              0.0073567,              0.0073567,              0.0073567
                    270,                0.88068,                0.64762,                0.98883,                 0.6302,                0.30718,                0.32975,                0.24792,                 1.1813,                  2.349,                 1.2333,              0.0073468,              0.0073468,              0.0073468
                    271,                0.86602,                0.64081,                0.98425,                0.63421,                0.30799,                0.32982,                0.24806,                 1.1814,                 2.3501,                 1.2335,              0.0073369,              0.0073369,              0.0073369
                    272,                0.87003,                0.64547,                0.98521,                0.62889,                0.30893,                0.32987,                0.24822,                 1.1809,                 2.3499,                 1.2333,               0.007327,               0.007327,               0.007327
                    273,                0.87811,                0.64717,                0.98827,                0.63703,                0.30881,                0.32982,                0.24811,                 1.1812,                 2.3497,                 1.2338,              0.0073171,              0.0073171,              0.0073171
                    274,                0.87576,                0.65112,                0.98824,                0.63725,                0.30998,                0.32996,                 0.2482,                 1.1809,                 2.3501,                 1.2339,              0.0073072,              0.0073072,              0.0073072
                    275,                0.86822,                 0.6411,                0.98442,                0.63338,                 0.3099,                0.33023,                0.24869,                 1.1803,                 2.3505,                 1.2336,              0.0072973,              0.0072973,              0.0072973
                    276,                0.86924,                0.64579,                0.98722,                0.63084,                0.31018,                0.33022,                0.24845,                 1.1803,                 2.3509,                  1.234,              0.0072874,              0.0072874,              0.0072874
                    277,                0.87025,                0.64508,                0.98918,                0.64138,                0.30881,                0.33033,                 0.2488,                 1.1797,                 2.3514,                 1.2334,              0.0072775,              0.0072775,              0.0072775
                    278,                0.86296,                0.62795,                0.98071,                 0.6385,                0.30671,                0.33031,                0.24856,                 1.1793,                 2.3509,                 1.2332,              0.0072676,              0.0072676,              0.0072676
                    279,                0.87008,                0.62854,                0.98292,                0.63907,                0.30588,                0.33032,                0.24875,                 1.1795,                 2.3512,                 1.2337,              0.0072577,              0.0072577,              0.0072577
                    280,                0.87225,                0.63672,                0.98684,                0.65025,                0.30428,                0.33045,                0.24852,                 1.1796,                 2.3527,                 1.2337,              0.0072478,              0.0072478,              0.0072478
                    281,                0.86382,                 0.6318,                0.98174,                0.64743,                 0.3046,                0.33039,                0.24858,                 1.1794,                 2.3531,                 1.2338,              0.0072379,              0.0072379,              0.0072379
                    282,                0.85865,                0.62602,                0.97913,                0.65057,                0.30474,                0.33046,                0.24844,                  1.179,                 2.3529,                 1.2336,               0.007228,               0.007228,               0.007228
                    283,                0.86724,                0.63254,                0.98265,                0.65158,                0.30454,                0.33066,                0.24883,                 1.1784,                 2.3525,                 1.2332,              0.0072181,              0.0072181,              0.0072181
                    284,                0.86047,                0.61733,                0.98087,                0.65203,                0.30533,                0.33084,                 0.2491,                 1.1781,                 2.3519,                 1.2333,              0.0072082,              0.0072082,              0.0072082
                    285,                0.86326,                 0.6165,                0.97919,                0.65073,                0.30567,                0.33094,                0.24928,                 1.1781,                 2.3534,                 1.2334,              0.0071983,              0.0071983,              0.0071983
                    286,                0.85186,                0.61851,                0.97956,                0.65007,                 0.3069,                0.33108,                0.24921,                 1.1781,                 2.3526,                 1.2335,              0.0071884,              0.0071884,              0.0071884
                    287,                0.86608,                0.61908,                 0.9844,                0.65444,                0.30534,                0.33115,                0.24951,                 1.1778,                 2.3525,                 1.2338,              0.0071785,              0.0071785,              0.0071785
                    288,                 0.8689,                  0.621,                0.98204,                0.65754,                0.30471,                0.33138,                0.24959,                 1.1774,                 2.3526,                 1.2334,              0.0071686,              0.0071686,              0.0071686
                    289,                0.86046,                0.61421,                0.97687,                0.64451,                0.30934,                0.33133,                0.24972,                 1.1778,                 2.3533,                 1.2338,              0.0071587,              0.0071587,              0.0071587
                    290,                0.85454,                0.61759,                0.97323,                0.65189,                0.30646,                0.33128,                0.24996,                 1.1776,                 2.3541,                 1.2338,              0.0071488,              0.0071488,              0.0071488
                    291,                0.86263,                0.62097,                0.98172,                0.64673,                0.30766,                0.33132,                0.24967,                 1.1773,                 2.3539,                  1.234,              0.0071389,              0.0071389,              0.0071389
                    292,                0.85507,                0.61834,                0.97823,                0.64951,                0.30612,                0.33151,                0.24987,                 1.1777,                 2.3542,                 1.2341,               0.007129,               0.007129,               0.007129
                    293,                0.85325,                0.61965,                0.97342,                0.66303,                0.30517,                0.33156,                 0.2499,                 1.1777,                  2.355,                 1.2339,              0.0071191,              0.0071191,              0.0071191
                    294,                0.85539,                0.61812,                0.97831,                0.66373,                0.30527,                0.33158,                0.24994,                 1.1776,                 2.3538,                 1.2339,              0.0071092,              0.0071092,              0.0071092
                    295,                0.85407,                0.61436,                0.97381,                 0.6565,                  0.307,                0.33151,                0.24987,                 1.1779,                 2.3542,                  1.234,              0.0070993,              0.0070993,              0.0070993
                    296,                0.84923,                0.61455,                0.97204,                0.65849,                 0.3077,                0.33189,                0.25019,                 1.1777,                  2.355,                 1.2339,              0.0070894,              0.0070894,              0.0070894
                    297,                0.85296,                0.61795,                0.97552,                 0.6566,                0.30821,                0.33208,                0.25069,                 1.1781,                 2.3555,                 1.2343,              0.0070795,              0.0070795,              0.0070795
                    298,                  0.848,                0.61388,                 0.9743,                0.65904,                0.30788,                0.33216,                0.25094,                 1.1781,                 2.3568,                 1.2345,              0.0070696,              0.0070696,              0.0070696
                    299,                0.84952,                 0.6129,                0.97601,                0.65173,                0.30965,                0.33212,                0.25087,                 1.1776,                 2.3554,                 1.2343,              0.0070597,              0.0070597,              0.0070597
                    300,                0.85022,                0.60012,                0.97144,                0.65266,                0.30942,                0.33253,                0.25103,                  1.177,                 2.3561,                 1.2343,              0.0070498,              0.0070498,              0.0070498
                    301,                 0.8484,                0.60905,                0.97037,                0.65413,                0.30868,                0.33274,                0.25102,                 1.1771,                 2.3562,                 1.2344,              0.0070399,              0.0070399,              0.0070399
                    302,                0.85077,                0.61083,                0.97538,                0.65193,                 0.3096,                0.33239,                0.25087,                 1.1773,                 2.3568,                 1.2346,                0.00703,                0.00703,                0.00703
                    303,                0.84428,                0.61469,                0.97169,                0.65338,                0.30963,                0.33236,                0.25116,                 1.1769,                 2.3563,                 1.2346,              0.0070201,              0.0070201,              0.0070201
                    304,                0.84812,                0.61426,                0.97485,                0.65485,                0.30955,                0.33234,                0.25053,                  1.176,                 2.3585,                 1.2329,              0.0070102,              0.0070102,              0.0070102
                    305,                0.84427,                0.60401,                0.96865,                0.65413,                0.31013,                0.33251,                0.25052,                 1.1755,                 2.3582,                 1.2326,              0.0070003,              0.0070003,              0.0070003
                    306,                0.84624,                0.60927,                0.97135,                0.65724,                0.30994,                0.33258,                0.25074,                 1.1751,                 2.3577,                  1.232,              0.0069904,              0.0069904,              0.0069904
                    307,                0.84644,                0.60285,                0.97103,                0.65422,                0.31027,                0.33281,                0.25092,                 1.1749,                 2.3571,                 1.2321,              0.0069805,              0.0069805,              0.0069805
                    308,                0.83881,                0.60166,                0.97007,                0.65585,                0.31004,                0.33283,                0.25092,                 1.1743,                 2.3581,                 1.2318,              0.0069706,              0.0069706,              0.0069706
                    309,                0.84436,                0.60331,                0.97093,                0.65303,                0.31103,                0.33289,                0.25109,                 1.1733,                 2.3577,                 1.2311,              0.0069607,              0.0069607,              0.0069607
                    310,                0.83485,                0.59808,                0.96841,                0.65314,                0.30966,                0.33284,                0.25109,                 1.1737,                 2.3573,                 1.2315,              0.0069508,              0.0069508,              0.0069508
                    311,                0.84055,                0.59919,                0.97158,                0.64925,                0.31178,                 0.3327,                0.25098,                 1.1735,                  2.358,                  1.231,              0.0069409,              0.0069409,              0.0069409
                    312,                0.83874,                0.59643,                0.96721,                0.64763,                0.31184,                0.33285,                0.25135,                 1.1727,                 2.3574,                 1.2307,               0.006931,               0.006931,               0.006931
                    313,                0.83832,                0.58792,                0.96849,                0.64645,                0.31199,                0.33291,                0.25102,                 1.1723,                 2.3574,                 1.2308,              0.0069211,              0.0069211,              0.0069211
                    314,                0.83733,                0.59686,                0.96659,                 0.6469,                0.31192,                0.33309,                0.25149,                 1.1715,                  2.357,                 1.2303,              0.0069112,              0.0069112,              0.0069112
                    315,                0.83795,                0.59352,                0.96798,                0.65072,                0.31169,                0.33312,                0.25155,                 1.1711,                 2.3572,                 1.2301,              0.0069013,              0.0069013,              0.0069013
                    316,                0.84609,                0.60253,                0.96967,                0.65133,                0.31124,                0.33314,                0.25173,                 1.1701,                 2.3568,                 1.2293,              0.0068914,              0.0068914,              0.0068914
                    317,                0.83726,                0.58632,                0.96578,                0.65301,                0.31107,                0.33334,                0.25199,                 1.1693,                 2.3567,                 1.2288,              0.0068815,              0.0068815,              0.0068815
                    318,                0.83661,                0.58802,                  0.965,                0.65759,                0.30906,                 0.3334,                0.25201,                  1.169,                 2.3568,                 1.2285,              0.0068716,              0.0068716,              0.0068716
                    319,                0.83985,                0.59081,                0.96276,                0.66088,                0.30821,                 0.3333,                0.25206,                 1.1686,                 2.3561,                 1.2283,              0.0068617,              0.0068617,              0.0068617
                    320,                0.82744,                0.58506,                0.96157,                0.66168,                0.30829,                0.33359,                0.25212,                 1.1681,                 2.3555,                  1.228,              0.0068518,              0.0068518,              0.0068518
                    321,                 0.8325,                0.59488,                0.96675,                0.66257,                0.30856,                 0.3335,                0.25227,                 1.1676,                 2.3554,                 1.2281,              0.0068419,              0.0068419,              0.0068419
                    322,                0.82957,                0.58624,                0.96486,                 0.6646,                0.30849,                0.33361,                0.25223,                 1.1672,                  2.356,                 1.2278,               0.006832,               0.006832,               0.006832
                    323,                0.83265,                0.59006,                 0.9647,                0.67052,                0.30697,                0.33368,                0.25237,                 1.1669,                 2.3556,                 1.2277,              0.0068221,              0.0068221,              0.0068221
                    324,                 0.8325,                 0.5814,                0.96665,                 0.6711,                 0.3073,                0.33373,                0.25261,                 1.1664,                 2.3558,                 1.2272,              0.0068122,              0.0068122,              0.0068122
                    325,                0.83478,                 0.5926,                0.96266,                0.66878,                0.30817,                0.33371,                0.25241,                 1.1662,                 2.3568,                 1.2272,              0.0068023,              0.0068023,              0.0068023
                    326,                0.83117,                0.59314,                0.96069,                0.67013,                0.30757,                0.33378,                0.25256,                 1.1661,                 2.3565,                 1.2272,              0.0067924,              0.0067924,              0.0067924
                    327,                0.82312,                0.58344,                0.95956,                0.68347,                0.30349,                 0.3339,                0.25249,                 1.1653,                 2.3553,                 1.2268,              0.0067825,              0.0067825,              0.0067825
                    328,                0.83239,                0.58133,                0.96171,                0.68097,                0.30409,                0.33418,                0.25268,                 1.1649,                 2.3551,                 1.2265,              0.0067726,              0.0067726,              0.0067726
                    329,                0.83293,                0.58961,                0.95989,                0.65418,                0.30999,                0.33419,                0.25267,                 1.1646,                 2.3543,                 1.2261,              0.0067627,              0.0067627,              0.0067627
                    330,                0.82192,                0.57082,                0.95633,                0.65114,                 0.3108,                0.33428,                0.25263,                 1.1644,                 2.3553,                 1.2259,              0.0067528,              0.0067528,              0.0067528
                    331,                0.82649,                 0.5864,                0.96389,                0.65354,                0.31054,                0.33446,                0.25277,                 1.1644,                 2.3547,                 1.2261,              0.0067429,              0.0067429,              0.0067429
